STATISTIC Label,Year,Country,Sex,Origin or Destination,UNIT,VALUE,MigrationDirection,Total Migration
Estimated Migration (Persons in April),1.4985372985307104,All countries,Female,Net migration,Thousand,0.13257715528784572,0,1.631114453818556
Estimated Migration (Persons in April),1.4985372985307104,All countries,Female,Emigrants: All destinations,Thousand,1.157721183148763,0,2.6562584816794734
Estimated Migration (Persons in April),1.4985372985307104,All countries,Female,Immigrants: All origins,Thousand,1.866940321920467,1,4.365477620451177
Estimated Migration (Persons in April),1.4985372985307104,EU14 excl Irl (UK & Ireland),Both sexes,Net migration,Thousand,-0.782960278399263,0,0.7155770201314474
Estimated Migration (Persons in April),1.4985372985307104,EU14 excl Irl (UK & Ireland),Both sexes,Emigrants: All destinations,Thousand,0.13902460200395209,0,1.6375619005346624
Estimated Migration (Persons in April),1.4985372985307104,EU14 excl Irl (UK & Ireland),Both sexes,Immigrants: All origins,Thousand,-0.06729369291145265,1,2.4312436056192577
Estimated Migration (Persons in April),1.4985372985307104,EU14 excl Irl (UK & Ireland),Male,Net migration,Thousand,-0.6604587907932414,0,0.838078507737469
Estimated Migration (Persons in April),1.4985372985307104,EU14 excl Irl (UK & Ireland),Male,Emigrants: All destinations,Thousand,-0.25426964767853827,0,1.2442676508521722
Estimated Migration (Persons in April),1.4985372985307104,EU14 excl Irl (UK & Ireland),Male,Immigrants: All origins,Thousand,-0.33808645498792145,1,2.160450843542789
Estimated Migration (Persons in April),1.4985372985307104,EU14 excl Irl (UK & Ireland),Female,Net migration,Thousand,-0.6991434710898798,0,0.7993938274408305
Estimated Migration (Persons in April),1.4985372985307104,EU14 excl Irl (UK & Ireland),Female,Emigrants: All destinations,Thousand,-0.18334773380136787,0,1.3151895647293426
Estimated Migration (Persons in April),1.4985372985307104,EU14 excl Irl (UK & Ireland),Female,Immigrants: All origins,Thousand,-0.30584922140738946,1,2.192688077123321
Estimated Migration (Persons in April),1.4985372985307104,EU15 to EU27 (accession countries joined post 2004),Both sexes,Net migration,Thousand,-0.29940177469128304,0,1.1991355238394275
Estimated Migration (Persons in April),1.4985372985307104,EU15 to EU27 (accession countries joined post 2004),Both sexes,Emigrants: All destinations,Thousand,-0.2929543279751766,0,1.2055829705555339
Estimated Migration (Persons in April),1.4985372985307104,EU15 to EU27 (accession countries joined post 2004),Both sexes,Immigrants: All origins,Thousand,-0.01571411918260152,1,2.4828231793481086
Estimated Migration (Persons in April),1.4985372985307104,EU15 to EU27 (accession countries joined post 2004),Male,Net migration,Thousand,-0.4541404958778366,0,1.0443968026528738
Estimated Migration (Persons in April),1.4985372985307104,EU15 to EU27 (accession countries joined post 2004),Male,Emigrants: All destinations,Thousand,-0.4219032622973046,0,1.0766340362334057
Estimated Migration (Persons in April),1.4985372985307104,EU15 to EU27 (accession countries joined post 2004),Male,Immigrants: All origins,Thousand,-0.29940177469128304,1,2.1991355238394275
Estimated Migration (Persons in April),1.4985372985307104,EU15 to EU27 (accession countries joined post 2004),Female,Net migration,Thousand,-0.4219032622973046,0,1.0766340362334057
Estimated Migration (Persons in April),1.4985372985307104,EU15 to EU27 (accession countries joined post 2004),Female,Emigrants: All destinations,Thousand,-0.44769304916173025,0,1.0508442493689802
Estimated Migration (Persons in April),1.4985372985307104,EU15 to EU27 (accession countries joined post 2004),Female,Immigrants: All origins,Thousand,-0.2929543279751766,1,2.205582970555534
Estimated Migration (Persons in April),1.5921958796888798,United Kingdom (1),Both sexes,Net migration,Thousand,-0.6153266637804966,0,0.9768692159083832
Estimated Migration (Persons in April),1.5921958796888798,United Kingdom (1),Both sexes,Emigrants: All destinations,Thousand,0.2873158764743993,0,1.879511756163279
Estimated Migration (Persons in April),1.5921958796888798,United Kingdom (1),Both sexes,Immigrants: All origins,Thousand,0.24863119617776094,1,2.840827075866641
Estimated Migration (Persons in April),1.5921958796888798,United Kingdom (1),Male,Net migration,Thousand,-0.6282215572127094,0,0.9639743224761703
Estimated Migration (Persons in April),1.5921958796888798,United Kingdom (1),Male,Emigrants: All destinations,Thousand,-0.11242581992419745,0,1.4797700597646823
Estimated Migration (Persons in April),1.5921958796888798,United Kingdom (1),Male,Immigrants: All origins,Thousand,-0.16400539365304864,1,2.428190486035831
Estimated Migration (Persons in April),1.5921958796888798,United Kingdom (1),Female,Net migration,Thousand,-0.5637470900516455,0,1.0284487896372343
Estimated Migration (Persons in April),1.5921958796888798,United Kingdom (1),Female,Emigrants: All destinations,Thousand,-0.17690028708526145,0,1.4152955926036184
Estimated Migration (Persons in April),1.5921958796888798,United Kingdom (1),Female,Immigrants: All origins,Thousand,-0.16400539365304864,1,2.428190486035831
Estimated Migration (Persons in April),1.5921958796888798,United States,Both sexes,Net migration,Thousand,-0.7055909178059863,0,0.8866049618828935
Estimated Migration (Persons in April),1.5921958796888798,United States,Both sexes,Emigrants: All destinations,Thousand,-0.17045284036915506,0,1.4217430393197248
Estimated Migration (Persons in April),1.5921958796888798,United States,Both sexes,Immigrants: All origins,Thousand,-0.29940177469128304,1,2.2927941049975966
Estimated Migration (Persons in April),1.5921958796888798,United States,Male,Net migration,Thousand,-0.750723044818731,0,0.8414728348701488
Estimated Migration (Persons in April),1.5921958796888798,United States,Male,Emigrants: All destinations,Thousand,-0.2800594345429639,0,1.3121364451459159
Estimated Migration (Persons in April),1.5921958796888798,United States,Male,Immigrants: All origins,Thousand,-0.4541404958778366,1,2.138055383811043
Estimated Migration (Persons in April),1.5921958796888798,United States,Female,Net migration,Thousand,-0.5315098564711135,0,1.0606860232177664
Estimated Migration (Persons in April),1.5921958796888798,United States,Female,Emigrants: All destinations,Thousand,-0.4670353893100494,0,1.1251604903788304
Estimated Migration (Persons in April),1.5921958796888798,United States,Female,Immigrants: All origins,Thousand,-0.4219032622973046,1,2.170292617391575
Estimated Migration (Persons in April),1.5921958796888798,Canada,Both sexes,Net migration,Thousand,-0.7055909178059863,0,0.8866049618828935
Estimated Migration (Persons in April),1.5921958796888798,Canada,Both sexes,Emigrants: All destinations,Thousand,-0.30584922140738946,0,1.2863466582814902
Estimated Migration (Persons in April),1.5921958796888798,Canada,Both sexes,Immigrants: All origins,Thousand,-0.4347981557295174,1,2.1573977239593622
Estimated Migration (Persons in April),1.5921958796888798,Canada,Male,Net migration,Thousand,-0.654011344077135,0,0.9381845356117448
Estimated Migration (Persons in April),1.5921958796888798,Canada,Male,Emigrants: All destinations,Thousand,-0.42835070901341105,0,1.1638451706754687
Estimated Migration (Persons in April),1.5921958796888798,Canada,Male,Immigrants: All origins,Thousand,-0.5057200696066878,1,2.086475810082192
Estimated Migration (Persons in April),1.5921958796888798,Canada,Female,Net migration,Thousand,-0.6282215572127094,0,0.9639743224761703
Estimated Migration (Persons in April),1.5921958796888798,Canada,Female,Emigrants: All destinations,Thousand,-0.4541404958778366,0,1.1380553838110432
Estimated Migration (Persons in April),1.5921958796888798,Canada,Female,Immigrants: All origins,Thousand,-0.5057200696066878,1,2.086475810082192
Estimated Migration (Persons in April),1.5921958796888798,Australia,Both sexes,Net migration,Thousand,-0.6282215572127094,0,0.9639743224761703
Estimated Migration (Persons in April),1.5921958796888798,Australia,Both sexes,Emigrants: All destinations,Thousand,-0.3251915615557086,0,1.2670043181331712
Estimated Migration (Persons in April),1.5921958796888798,Australia,Both sexes,Immigrants: All origins,Thousand,-0.37677113528455985,1,2.21542474440432
Estimated Migration (Persons in April),1.5921958796888798,Australia,Male,Net migration,Thousand,-0.6153266637804966,0,0.9768692159083832
Estimated Migration (Persons in April),1.5921958796888798,Australia,Male,Emigrants: All destinations,Thousand,-0.4412456024456239,0,1.1509502772432558
Estimated Migration (Persons in April),1.5921958796888798,Australia,Male,Immigrants: All origins,Thousand,-0.47993028274226224,1,2.1122655969466173
Estimated Migration (Persons in April),1.5921958796888798,Australia,Female,Net migration,Thousand,-0.5895368769160709,0,1.0026590027728088
Estimated Migration (Persons in April),1.5921958796888798,Australia,Female,Emigrants: All destinations,Thousand,-0.46058794259394303,0,1.1316079370949368
Estimated Migration (Persons in April),1.5921958796888798,Australia,Female,Immigrants: All origins,Thousand,-0.4734828360261559,1,2.1187130436627237
Estimated Migration (Persons in April),1.5921958796888798,Other countries (23),Both sexes,Net migration,Thousand,2.6341864811371285,0,4.226382360826008
Estimated Migration (Persons in April),1.5921958796888798,Other countries (23),Both sexes,Emigrants: All destinations,Thousand,0.11323481513952648,0,1.7054306948284061
Estimated Migration (Persons in April),1.5921958796888798,Other countries (23),Both sexes,Immigrants: All origins,Thousand,3.3240632797605136,1,5.916259159449393
Estimated Migration (Persons in April),1.5921958796888798,Other countries (23),Male,Net migration,Thousand,0.7579794867501665,0,2.3501753664390463
Estimated Migration (Persons in April),1.5921958796888798,Other countries (23),Male,Emigrants: All destinations,Thousand,-0.24782220096243188,0,1.344373678726448
Estimated Migration (Persons in April),1.5921958796888798,Other countries (23),Male,Immigrants: All origins,Thousand,1.0867992692715929,1,3.678995148960473
Estimated Migration (Persons in April),1.5921958796888798,Other countries (23),Female,Net migration,Thousand,1.299565010903104,0,2.891760890591984
Estimated Migration (Persons in April),1.5921958796888798,Other countries (23),Female,Emigrants: All destinations,Thousand,-0.2155849673818999,0,1.3766109123069799
Estimated Migration (Persons in April),1.5921958796888798,Other countries (23),Female,Immigrants: All origins,Thousand,1.6606220270050627,1,4.252817906693942
Estimated Migration (Persons in April),1.5921958796888798,All countries,Both sexes,Net migration,Thousand,2.7566879687431505,0,4.34888384843203
Estimated Migration (Persons in April),1.5921958796888798,All countries,Both sexes,Emigrants: All destinations,Thousand,3.040375624251832,0,4.632571503940712
Estimated Migration (Persons in April),1.5921958796888798,All countries,Both sexes,Immigrants: All origins,Thousand,6.373705576478841,1,8.965901456167721
Estimated Migration (Persons in April),1.5921958796888798,All countries,Male,Net migration,Thousand,0.6870575728729962,0,2.2792534525618757
Estimated Migration (Persons in April),1.5921958796888798,All countries,Male,Emigrants: All destinations,Thousand,1.3318022444836362,0,2.923998124172516
Estimated Migration (Persons in April),1.5921958796888798,All countries,Male,Immigrants: All origins,Thousand,2.5955018008404904,1,5.18769768052937
Estimated Migration (Persons in April),1.5921958796888798,All countries,Female,Net migration,Thousand,1.4929884123862962,0,3.085184292075176
Estimated Migration (Persons in April),1.5921958796888798,All countries,Female,Emigrants: All destinations,Thousand,1.1319313962843376,0,2.7241272759732174
Estimated Migration (Persons in April),1.5921958796888798,All countries,Female,Immigrants: All origins,Thousand,3.201561792154492,1,5.793757671843371
Estimated Migration (Persons in April),1.5921958796888798,EU14 excl Irl (UK & Ireland),Both sexes,Net migration,Thousand,-0.8796719791408589,0,0.7125239005480208
Estimated Migration (Persons in April),1.5921958796888798,EU14 excl Irl (UK & Ireland),Both sexes,Emigrants: All destinations,Thousand,0.24863119617776094,0,1.8408270758666407
Estimated Migration (Persons in April),1.5921958796888798,EU14 excl Irl (UK & Ireland),Both sexes,Immigrants: All origins,Thousand,-0.05439879947923989,1,2.53779708020964
Estimated Migration (Persons in April),1.5921958796888798,EU14 excl Irl (UK & Ireland),Male,Net migration,Thousand,-0.654011344077135,0,0.9381845356117448
Estimated Migration (Persons in April),1.5921958796888798,EU14 excl Irl (UK & Ireland),Male,Emigrants: All destinations,Thousand,-0.20913752066579344,0,1.3830583590230863
Estimated Migration (Persons in April),1.5921958796888798,EU14 excl Irl (UK & Ireland),Male,Immigrants: All origins,Thousand,-0.28650688125907026,1,2.3056889984298095
Estimated Migration (Persons in April),1.5921958796888798,EU14 excl Irl (UK & Ireland),Female,Net migration,Thousand,-0.8023026185475822,0,0.7898932611412975
Estimated Migration (Persons in April),1.5921958796888798,EU14 excl Irl (UK & Ireland),Female,Emigrants: All destinations,Thousand,-0.11887326664030388,0,1.473322613048576
Estimated Migration (Persons in April),1.5921958796888798,EU14 excl Irl (UK & Ireland),Female,Immigrants: All origins,Thousand,-0.34453390170402787,1,2.247661977984852
